SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlySpend,TotalServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0,-0.9592844144580451,-0.8062724679544823,-0.8653278970702509,-0.9395606068735001,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1,0.5497683310749134,1.2012036471631118,1.054281417334333,1.2217099641638849,3,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.285566089167874,0.14008536924676948,-0.9799679835651675,0.1395791767077507,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.5693985645431285,-0.3455675103011487,0.6564050963589992,-0.387091281266457,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0.4274127030587276,0.34798471836830985,0.38428654584884164,0.2861475851375697,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.7129091684298279,-0.6798696636885856,-0.04495752632829526,-0.7002269633197965,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,-0.7961435771031307,0.3363423548175038,-0.5695180914329928,0.39753732183180507,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.551432321070759,1.1679397513036653,-0.17722267133955533,1.1442112898889383,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
0,0.34584228438127035,1.1030751543777446,0.7501112898226139,1.0755533249189815,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,-1.285566089167874,0.20827635575863512,-0.9790635687977455,0.2075434334309942,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.347506274377116,-0.357209873851955,-0.4632824446060701,-0.43804793607322706,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
0,0.30505707504254176,-0.032886889222351987,0.1520504806923127,0.03265979722850251,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-1.2039956704904167,0.14174856403974218,-0.9067765640942933,0.4456946094286995,3,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.18270144702635593,-0.0079389673277669,0.025366236562948532,-0.04755773847549688,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1.4062577271882142,1.4589988400738219,2.146704161896147,1.3897553296838976,5,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,-0.02122459966728712,1.1296862710653017,0.35260997009230893,1.0496371508799578,3,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-1.081640042474231,-0.5235293531491874,-0.8909823940095597,-0.6549948165282137,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,-0.02122459966728712,0.821995234365422,0.26975675383775716,0.8550687451996979,2,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1.0799760524783852,0.6107694956579371,1.172980340834265,0.6296860366830523,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.10279501834474433,0.1783388494851331,-0.040347216904120124,0.27871250876395104,4,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0,-0.5106471117320305,-1.5131302549677197,-0.8452322421160718,-1.5305181074060896,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
0,-0.22515064636093016,-1.3434843860845427,-0.6742978510733341,-1.2157152832431002,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,-0.5106471117320305,0.4743875226342068,-0.3394658570563363,0.36982881716771365,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.9592844144580451,-1.489845527866107,-0.9265192767002102,-1.4504897346520271,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1.4470429365269428,0.2698145630986109,1.267348301200871,0.36589917649921033,4,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
0,1.4878281458656715,-0.11604662887096814,0.7806628618440608,-0.20062649294861037,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,-0.2659358556996588,0.6456965863103559,-0.0038618016525150713,0.7580156590862298,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1.4878281458656715,-1.4964983070379965,-0.41190727403715327,-1.499442898473069,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.877713995780588,-1.4798663591082732,-0.9083427457647069,-1.453738087892803,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.285566089167874,-0.4703071197740729,-0.9880635986784316,-0.4687838042051816,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.9184992051193165,-1.4782031643153006,-0.9035118473728678,-1.3476776801725843,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.9168352151234709,0.36129027671208863,0.8708396318250534,0.4191217403920436,4,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
0,0.4681979123974562,0.017008954566817946,0.21361686156730064,-0.06073454446602049,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1,0.5497683310749134,0.5159673924585149,0.5800813135472981,0.447039960569209,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.4878281458656715,-0.17093205703905476,0.7850967000941048,-0.19579764331928134,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.877713995780588,0.4527659903255664,-0.6247756278327938,0.4834692739193717,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.877713995780588,1.2344675430225582,-0.5051502306686738,1.3006980193964166,3,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.14358022768347295,-0.5301821323210765,-0.4264661459029691,-0.638037096179549,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9984056338009281,1.1562973877528593,1.4147237904971068,1.0459728392209382,3,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.18436543702220157,-1.551383735206083,-0.7745555368765659,-1.5182040260485683,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.38662749371999894,-0.34390431550817646,0.07266051123008371,-0.2133850206650499,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2447808798291453,-1.4715503851434115,-0.9933797927991311,-1.509797297429491,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,-0.3882914837158446,-0.8062724679544823,-0.5924814029668024,-0.7856860701777163,3,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.5922175304094877,-1.4782031643153006,-0.8529528559843075,-1.4937732043809218,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.2023316804945712,-1.3335052173267088,-0.3591644518687205,-1.3619175555190828,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-1.285566089167874,0.19663399220782857,-0.9792179810751102,0.19593977984409874,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.6737879490869448,0.8037000916427265,-0.3713630217805329,0.8503029589050799,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
0,-1.2039956704904167,1.0548425053815471,-0.8816735395741441,1.0745021228518759,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.4062577271882142,0.7953841176778649,1.593886150033707,0.7697144713871391,6,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,1.2023316804945712,-1.4915087226590795,-0.4803119129097213,-1.5087545727984106,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
0,0.9984056338009281,1.3176272826711746,1.6019155884566723,1.2927613212720472,4,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
0,-1.2447808798291453,0.1633700963483821,-0.9457546346805001,0.27965185214955696,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.3882914837158446,0.4078597309153139,-0.23424491948066734,0.38476942206562276,4,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,-0.30672106503838736,-0.9925502847673825,-0.6379006714087945,-1.0314615432817098,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1.6101837738818572,1.4373773077651815,2.419285949238399,1.42834448788559,5,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.2447808798291453,0.6373806123454943,-0.9513134766656298,0.07078608758544398,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-1.0000696237967737,-1.4865191382801624,-0.9482693489118684,-1.5671939410646691,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-1.1224252518129596,-0.47529670415298986,-0.9001809539611434,-0.4939803091367256,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.1011310283488987,-0.5218661583562149,-0.25972294524584505,-0.5394476864568045,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,-0.347506274377116,-1.340157996498598,-0.7489892755243226,-1.3326343721295741,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-1.2447808798291453,0.22490830368835835,-0.9505634741755727,0.09896638915361777,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.6101837738818572,1.3309328410149532,2.40102118271583,1.4092813427071191,5,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
0,0.34584228438127035,1.3841550743900675,0.878847011351252,1.311507758135428,5,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-1.1632104611516882,-0.5168765739772979,-0.9135486454015742,-0.3307832097610355,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.2659358556996588,0.352974302747227,-0.12011218761137785,0.422019755773386,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.0408548331355023,0.9766723501118483,-0.7153053401620487,1.0171942826880263,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.285566089167874,0.1350957848678528,-0.9800341602554666,0.13460618231336732,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.1632104611516882,-0.21251192686336284,-0.91125452013787,-0.28768392500971063,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.6313387497523706,0.4660715486693452,0.6534492041923033,0.4536375865863959,5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,-1.2447808798291453,0.9633667917680695,-0.9236516201205798,1.1101419160116255,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-0.8369287864418593,0.476050717427179,-0.594047584637216,0.45633129188335364,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
0,1.1207612618171139,1.4822835671754346,1.8893430133227032,1.4805471151533005,5,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.9168352151234709,-0.18922719976175023,0.3906615670143276,-0.23695184734700594,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,-1.285566089167874,-1.1888072703381165,-0.9975930420815111,-1.1848949969964264,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-1.1632104611516882,0.3712694454699225,-0.8697617353202948,0.4918329463099255,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,-1.3451475808775148,-0.9996665783775517,-1.3407154880204473,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.38662749371999894,0.053599240012208865,0.20841096193043307,0.029502340470163466,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,-1.285566089167874,-0.5102237948054088,-0.9885930122008248,-0.5085677593602509,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0408548331355023,0.8136792604005604,-0.7316951004594747,0.8412450048295957,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0,-1.2039956704904167,0.2897729006142786,-0.9078795089326126,0.41806686279323496,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1.6101837738818572,0.5908111581422695,1.6010332325860168,0.5743247931389843,5,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,-0.7145731584256735,-0.5285189375281042,-0.6799008108519966,-0.49530644097522764,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.1632104611516882,0.5143041976655421,-0.874835281576564,0.3965172204175723,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-0.877713995780588,-1.32019965898293,-0.9022986080507165,-1.4124471647394359,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-1.1224252518129596,-1.3118836850180684,-0.9510046521109005,-1.2578322481140531,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,-1.285566089167874,-0.3023244456838684,-0.9858356501050264,-0.3013596595942657,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.6101837738818572,1.530516216171632,2.6252278094493944,1.6432883567095058,5,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.9168352151234709,0.4278180684309816,0.8717881643860079,0.4204177328705797,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.30505707504254176,-1.2869357631234835,-0.5350841535806617,-1.2582466643135852,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0.9984056338009281,-1.4964983070379965,-0.5182752742446745,-1.5024395922728886,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.285566089167874,0.47106113304826186,-0.9755782631086561,0.4694544715351992,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,1.001620272006433,-0.9685414750401786,0.9982495421379934,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.285566089167874,-1.32019965898293,-0.9993356949260558,-1.315850516048529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.7944795871072851,0.5309361455952655,0.7893540671700177,0.4496581284652491,4,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
1,0.34584228438127035,1.1147175179285513,0.8370895197724804,1.234972161480402,3,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.4274127030587276,-0.2840293029611727,0.0444692411626403,-0.3077204663777794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
0,0.590553540413642,-1.5164566445536642,-0.6175844274869515,-1.5231644242058842,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.2039956704904167,-0.48194948332487925,-0.949901707272581,-0.6345502840179698,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3654725178494855,0.4827034965990684,1.263642406544118,0.4379588403707698,5,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0.9168352151234709,-0.32061958840656385,0.3659776615327399,-0.27067779114891677,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
0,-0.14358022768347295,-1.5231094237255534,-0.7768496621402702,-1.5459801187127653,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.8369287864418593,0.6373806123454943,-0.584032845505276,0.5190462767458585,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1.3654725178494855,1.3409120097727871,2.0499317817820053,1.3332234120263506,4,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1,0.1011310283488987,1.2145092055068907,0.532037036390106,1.1605112449490256,3,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-0.9184992051193165,0.8286480135373113,-0.607084392626151,0.8798922755516625,2,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.22515064636093016,0.36129027671208863,-0.15942114164908056,0.21730523724219147,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.0391908431396566,1.011599440764267,1.5561874954599504,1.1741334933048724,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.8760500057847422,1.4922627359332683,1.685232041543318,1.6000432588509375,6,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.9592844144580451,-1.4981615018309686,-0.9315707640597128,-1.492668094515503,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2447808798291453,-1.5164566445536642,-0.9979680433265397,-1.682194436434791,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,-1.081640042474231,0.14008536924676948,-0.8185409770287427,0.2523003829804468,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-0.2659358556996588,0.8768806625335088,0.027108889407493272,0.8475295581851354,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.9592844144580451,-1.48485594348719,-0.9283281062350539,-1.4655929028127477,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.0000696237967737,-0.33725153633628707,-0.8137541964304367,-0.30363894869169133,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.8369287864418593,0.5508944831109336,-0.6080991018774048,0.3683369188493985,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.7145731584256735,-0.5251925479421595,-0.7106509129443409,-0.6493587562145791,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.4274127030587276,0.5093146132866255,0.5696695142735632,0.610124677311214,4,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
0,0.38662749371999894,1.1779189200614992,0.8526189830960171,1.1821319301017503,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.06200980900601573,0.012019370187900788,-0.13061222247217835,-0.018487182752443373,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1.3654725178494855,0.8669014937756749,1.6057538364940236,0.827484951797517,3,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
1,-0.5922175304094877,0.6839500665487195,-0.3461055849830191,0.6222359104293189,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,-1.4931719174520517,-1.00162982018976,-1.4882476550538288,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.1615464711558425,0.9716827657329311,1.477040173862152,0.9130836162800794,3,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
0,-0.9184992051193165,0.497672249735819,-0.6587242699562644,0.4918329463099255,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.285566089167874,0.22490830368835835,-0.9788429798300816,0.22412008141227302,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-0.5922175304094877,0.28810970582130635,-0.410694034715002,0.35258910326718385,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.347506274377116,1.3226168670500917,0.11121946277772912,1.3607946473618784,4,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.2039956704904167,-1.5164566445536642,-0.9863209458338871,-1.546818477921014,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.7129091684298279,-1.4881823330731347,-0.5741063419604016,-1.495508226869629,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,-1.285566089167874,-0.6765432741026411,-0.9907989018774637,-0.674334239173039,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.2447808798291453,-0.3472307050941209,-0.9719385451422022,-0.7041722055393409,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,-0.6330027397482163,-1.504814281002858,-0.8553572757318437,-1.465722915738091,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.4878281458656715,1.3342592306008978,2.2091528986417908,1.35512795628567,4,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,1.6101837738818572,0.7920577280919204,1.7697176161585826,0.7503826085734827,6,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.2039956704904167,0.31139443292291896,-0.9176736590968887,0.17273247267030878,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.7129091684298279,0.34133193919642096,0.6759272199972524,0.38322274873658685,4,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0.8352647964460137,-1.48485594348719,-0.547900372601933,-1.4954725714381218,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.0391908431396566,1.470641203624628,1.8102839273119695,1.5033514382985804,5,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.5497683310749134,-1.1355850369630023,-0.35340707981269337,-1.0779395813259145,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1.6101837738818572,1.597044007890525,2.5461025467483616,1.560704417391662,6,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1,-1.285566089167874,0.30973123812994674,-0.977717976094996,0.3086609861167949,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.081640042474231,0.9700195709399588,-0.7815923249450435,0.7150651391244802,3,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1.6101837738818572,0.4644083538763725,1.5321212390878214,0.5024005593979906,5,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
